feature,score
"['CPIAUCSL', 'XTEXVA01CNM667S', '통화량']",-2.478092838
"['HOUST', 'TOTALSA', 'IR3TCD01KRM156N']",-2.478285408
"['INDPRO', 'HSN1F', 'GACDFSA066MSFRBPHI']",-2.478427481
"['USSLIND', '수출물가지수', 'XTEXVA01CNM667S']",-2.478484862
"['T10Y2YM', 'HSN1F', '자가주거비']",-2.478532336
"['LREMTTTTUSM156S', 'TOTALSA', 'XTEXVA01CNM667S']",-2.478533626
"['PPIACO', 'CPIAUCSL', '자가주거비']",-2.478791506
"['상품수지', 'TWEXBMTH', 'GACDFSA066MSFRBPHI']",-2.47897911
"['T10Y2YM', 'CPIAUCSL', 'FEDFUNDS']",-2.479030868
"['UNRATE', '통화량', '한국실업률']",-2.479101207
"['BAA', 'USSLIND', 'IR3TCD01KRM156N']",-2.479129987
"['T10Y2YM', 'PCE', 'UNRATENSA']",-2.479362811
"['CSUSHPINSA', 'CPIAUCSL', 'HOUST']",-2.479427258
"['HOUST', '자가주거비포함지수', '자가주거비']",-2.479454618
"['TWEXBMTH', 'PPIACO', 'HOUST']",-2.479463565
"['UNRATE', 'PCE', '통화량']",-2.479474202
"['ISM_PMI_Actual', 'UNRATENSA', 'EXKOUS']",-2.479479537
"['경상수지', 'UMCSENT', 'EXJPUS']",-2.479550155
"['PPIACO', 'FEDFUNDS', 'XTEXVA01CNM667S']",-2.47955597
"['T10Y2YM', 'HSN1F', 'XTEXVA01CNM667S']",-2.479631297
"['T10Y2YM', 'CSUSHPINSA', 'PCE']",-2.479867036
"['Volume', 'UNRATE', '통화량']",-2.47987902
"['상품수지', 'T10Y2YM', 'INDPRO']",-2.479891983
"['상품수지', 'DGORDER', 'RMFSL']",-2.479983214
"['T10Y2YM', 'PCE', 'HOUST']",-2.480010907
"['DGORDER', 'HSN1F', '자가주거비']",-2.480014059
"['UNRATE', 'T10Y2YM', '자가주거비포함지수']",-2.480022119
"['상품수지', 'TWEXBMTH', 'INDPRO']",-2.48004762
"['T10Y2YM', 'HSN1F', 'KORPROINDMISMEI']",-2.480068007
"['DGORDER', 'TOTALSA', 'AMBNS']",-2.48019046
"['HOUST', '정책금리', '통화량']",-2.480202263
"['DGORDER', 'PPIACO', '정책금리']",-2.480292929
"['HOUST', '자가주거비포함지수', '통화량']",-2.480440676
"['CSUSHPINSA', 'PCE', 'UNRATENSA']",-2.480597914
"['UNRATENSA', 'TOTALSA', 'XTEXVA01CNM667S']",-2.480808552
"['RMFSL', 'EXJPUS', 'XTEXVA01CNM667S']",-2.48088188
"['PCE', 'FEDFUNDS', 'AMBNS']",-2.480914774
"['T10Y2YM', 'TOTALSA', 'UMCSENT']",-2.481055083
"['CPIAUCSL', 'AMBNS', 'GACDFSA066MSFRBPHI']",-2.481067132
"['TWEXBMTH', 'FEDFUNDS', 'IR3TCD01KRM156N']",-2.481243441
"['DGORDER', '자가주거비', 'IR3TCD01KRM156N']",-2.481257138
"['FEDFUNDS', 'XTEXVA01CNM667S', '한국실업률']",-2.481269387
"['CSUSHPINSA', 'UNRATENSA', '자가주거비']",-2.481303105
"['UNRATE', 'CPIAUCSL', 'TOTALSA']",-2.481317348
"['PPIACO', 'CPIAUCSL', '수출물가지수']",-2.481386041
"['PPIACO', 'CPIAUCSL', 'IR3TCD01KRM156N']",-2.481505926
"['T10Y2YM', 'AMBNS', '수출물가지수']",-2.481657081
"['AMBNS', 'XTEXVA01CNM667S', 'LRUNTTTTKRM156S']",-2.481753846
"['NEWORDER', 'USSLIND', 'GACDFSA066MSFRBPHI']",-2.481829366
"['INDPRO', 'RMFSL', 'KORCPIALLMINMEI']",-2.481933631
"['NEWORDER', 'AMBNS', '통화량']",-2.482182068
"['T10Y2YM', 'PCE', 'PPIACO']",-2.482202219
"['TWEXBMTH', 'AMBNS', 'EXJPUS']",-2.482211375
"['FEDFUNDS', 'AMBNS', 'IR3TCD01KRM156N']",-2.482260441
"['USSLIND', 'XTEXVA01CNM667S', 'KORPROINDMISMEI']",-2.48232596
"['UNRATE', 'CPIAUCSL', 'HSN1F']",-2.48234956
"['CPIAUCSL', '자가주거비', 'XTIMVA01KRM667S']",-2.482598314
"['TWEXBMTH', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",-2.48267989
"['경상수지', 'UNRATE', 'PCE']",-2.482701566
"['UNRATENSA', 'INDPRO', 'CPIAUCSL']",-2.48274016
"['UNRATE', 'CSUSHPINSA', 'CPIAUCSL']",-2.482860116
"['LREMTTTTUSM156S', 'XTEXVA01CNM667S', '한국실업률']",-2.482867414
"['상품수지', 'UNRATE', 'XTEXVA01CNM667S']",-2.482913125
"['INDPRO', 'XTEXVA01CNM667S', '환율평균']",-2.48291971
"['T10Y2YM', 'HOUST', 'KORCPIALLMINMEI']",-2.482925455
"['PCE', 'CPIAUCSL', 'HOUST']",-2.482990457
"['TWEXBMTH', 'GACDFSA066MSFRBPHI', '한국실업률']",-2.48305244
"['T10Y2YM', 'PPIACO', '자가주거비']",-2.483129101
"['상품수지', 'USSLIND', 'TOTALSA']",-2.483242808
"['CPIAUCSL', 'EXJPUS', 'IR3TCD01KRM156N']",-2.483287517
"['CPIAUCSL', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",-2.483643125
"['TWEXBMTH', 'TOTALSA', '통화량']",-2.483674617
"['T10Y2YM', 'HSN1F', '자가주거비포함지수']",-2.483737615
"['Volume', '상품수지', 'AMBNS']",-2.483836733
"['HOUST', '통화량', 'XTIMVA01KRM667S']",-2.48416715
"['상품수지', 'DGORDER', 'USSLIND']",-2.484237968
"['상품수지', 'DGORDER', 'CPIAUCSL']",-2.484274383
"['CPIAUCSL', 'HOUST', 'KORCPIALLMINMEI']",-2.484370952
"['LREMTTTTUSM156S', '자가주거비', 'XTEXVA01CNM667S']",-2.484429261
"['CSUSHPINSA', 'PPIACO', 'XTEXVA01CNM667S']",-2.484557901
"['경상수지', 'NEWORDER', '한국실업률']",-2.48456842
"['경상수지', 'DGORDER', 'AMBNS']",-2.484569308
"['CPIAUCSL', 'HOUST', 'HSN1F']",-2.484651961
"['T10Y2YM', 'AMBNS', 'KORCPIALLMINMEI']",-2.484685612
"['CPIAUCSL', 'AMBNS', 'LRUNTTTTKRM156S']",-2.484798065
"['UNRATE', 'T10Y2YM', '통화량']",-2.484814619
"['T10Y2YM', 'TWEXBMTH', '자가주거비']",-2.484817452
"['RMFSL', '자가주거비', 'KORPROINDMISMEI']",-2.48488271
"['Volume', '자가주거비', 'IR3TCD01KRM156N']",-2.485020053
"['정책금리', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",-2.48515394
"['PCE', 'DGORDER', 'HSN1F']",-2.485308034
"['PCE', 'UNRATENSA', 'HOUST']",-2.485406126
"['HSN1F', 'FEDFUNDS', 'XTEXVA01CNM667S']",-2.485429796
"['XTEXVA01CNM667S', 'GACDFSA066MSFRBPHI', '환율평균']",-2.485552875
"['PCE', 'TOTALSA', 'IR3TCD01KRM156N']",-2.48557201
"['UNRATE', 'CPIAUCSL', 'KORCPIALLMINMEI']",-2.48559629
"['INDPRO', 'CPIAUCSL', 'KORPROINDMISMEI']",-2.485596527
"['PCE', 'HSN1F', 'XTIMVA01KRM667S']",-2.485602246
"['BAA', 'TCU', 'USSLIND']",-2.485675072
"['T10Y2YM', 'DGORDER', 'KORPROINDMISMEI']",-2.485822285
"['PCE', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",-2.485849646
"['UNRATE', 'CSUSHPINSA', 'KORCPIALLMINMEI']",-2.485879745
"['DGORDER', '통화량', 'IR3TCD01KRM156N']",-2.486016917
"['NEWORDER', 'PPIACO', 'AMBNS']",-2.486038086
"['T10Y2YM', 'HOUST', '통화량']",-2.486132759
"['NEWORDER', 'USSLIND', '자가주거비포함지수']",-2.486286251
"['HOUST', 'XTEXVA01CNM667S', '정책금리']",-2.48632037
"['UNRATENSA', 'PPIACO', 'CPIAUCSL']",-2.486377716
"['USSLIND', '한국실업률', '환율평균']",-2.486452757
"['HOUST', 'HSN1F', '자가주거비포함지수']",-2.486586486
"['T10Y2YM', 'TWEXBMTH', '통화량']",-2.48693797
"['TWEXBMTH', 'TOTALSA', 'XTEXVA01CNM667S']",-2.487043376
"['DGORDER', 'RMFSL', 'EXJPUS']",-2.487282584
"['PCE', 'USSLIND', 'KORPROINDMISMEI']",-2.487400422
"['LREMTTTTUSM156S', 'TOTALSA', '한국실업률']",-2.48749566
"['상품수지', 'INDPRO', 'HOUST']",-2.487542304
"['DGORDER', '자가주거비', 'XTEXVA01CNM667S']",-2.487595421
"['자가주거비', 'XTEXVA01CNM667S', 'IR3TCD01KRM156N']",-2.487765104
"['DGORDER', 'PPIACO', 'USSLIND']",-2.487767093
"['AMBNS', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",-2.487872275
"['PPIACO', 'RMFSL', 'EXJPUS']",-2.487961531
"['경상수지', 'USSLIND', 'UMCSENT']",-2.488087294
"['UNRATE', 'T10Y2YM', '자가주거비']",-2.488134387
"['T10Y2YM', '서울아파트매매가격지수', 'KORPROINDMISMEI']",-2.488316265
"['CSUSHPINSA', 'PPIACO', 'CPIAUCSL']",-2.48832374
"['T10Y2YM', 'UNRATENSA', 'XTEXVA01CNM667S']",-2.488365945
"['UNRATENSA', 'HOUST', 'IR3TCD01KRM156N']",-2.488402052
"['TWEXBMTH', 'HOUST', 'LRUNTTTTKRM156S']",-2.488417009
"['HOUST', '자가주거비', '정책금리']",-2.488514365
"['UNRATE', 'CSUSHPINSA', 'KORPROINDMISMEI']",-2.488641394
"['HOUST', '정책금리', 'LRUNTTTTKRM156S']",-2.488741636
"['TWEXBMTH', 'XTEXVA01CNM667S', 'IR3TCD01KRM156N']",-2.488790987
"['USSLIND', '자가주거비포함지수', 'XTIMVA01KRM667S']",-2.488811428
"['Volume', '통화량', 'IR3TCD01KRM156N']",-2.488975229
"['자가주거비', 'XTEXVA01CNM667S', '정책금리']",-2.489179877
"['Volume', 'UNRATENSA', '자가주거비']",-2.489495043
"['T10Y2YM', 'INDPRO', 'LRUNTTTTKRM156S']",-2.489777834
"['T10Y2YM', 'NEWORDER', 'TOTALSA']",-2.49015321
"['RMFSL', '자가주거비포함지수', 'LRUNTTTTKRM156S']",-2.490238001
"['USSLIND', 'TOTALSA', 'KORCPIALLMINMEI']",-2.490345825
"['HOUST', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",-2.490436815
"['UNRATE', 'TWEXBMTH', '통화량']",-2.490436971
"['RMFSL', '자가주거비포함지수', '통화량']",-2.49044288
"['Volume', '경상수지', '자가주거비']",-2.490579313
"['TWEXBMTH', 'TOTALSA', '자가주거비']",-2.490694464
"['CPIAUCSL', 'HOUST', '자가주거비포함지수']",-2.490807879
"['TWEXBMTH', 'CPIAUCSL', 'EXJPUS']",-2.490952297
"['DGORDER', 'PPIACO', '통화량']",-2.490971085
"['AMBNS', 'KORCPIALLMINMEI', '한국실업률']",-2.490976029
"['TCU', 'USSLIND', 'XTIMVA01KRM667S']",-2.491415531
"['상품수지', 'NEWORDER', 'EXJPUS']",-2.491613506
"['상품수지', 'INDPRO', 'HSN1F']",-2.491757124
"['HOUST', '자가주거비포함지수', 'XTEXVA01CNM667S']",-2.491760589
"['FEDFUNDS', 'EXKOUS', 'XTEXVA01CNM667S']",-2.491955615
"['T10Y2YM', 'HSN1F', '통화량']",-2.492054157
"['경상수지', '서울아파트매매가격지수', 'XTEXVA01CNM667S']",-2.492135232
"['RMFSL', 'HSN1F', 'KORCPIALLMINMEI']",-2.492216312
"['TOTALSA', 'AMBNS', 'XTEXVA01CNM667S']",-2.492245746
"['T10Y2YM', 'HOUST', '자가주거비']",-2.49227334
"['CSUSHPINSA', 'XTEXVA01CNM667S', 'KORCPIALLMINMEI']",-2.492352863
"['USSLIND', 'TOTALSA', '자가주거비']",-2.492473267
"['CSUSHPINSA', 'UMCSENT', 'XTIMVA01KRM667S']",-2.492847959
"['RMFSL', '자가주거비', 'KORCPIALLMINMEI']",-2.492959911
"['상품수지', 'CSUSHPINSA', 'XTEXVA01CNM667S']",-2.492990569
"['TCU', 'AMBNS', 'EXJPUS']",-2.493028792
"['HOUST', 'AMBNS', 'KORCPIALLMINMEI']",-2.493113164
"['AMBNS', '자가주거비포함지수', 'EXJPUS']",-2.493334322
"['DGORDER', 'RMFSL', 'IR3TCD01KRM156N']",-2.493357194
"['UNRATE', 'UMCSENT', 'IR3TCD01KRM156N']",-2.493390394
"['HOUST', 'EXJPUS', '정책금리']",-2.493521684
"['경상수지', 'USSLIND', '통화량']",-2.493604025
"['RMFSL', 'HSN1F', '통화량']",-2.493604205
"['UNRATE', 'NEWORDER', 'AMBNS']",-2.494036012
"['AMBNS', '자가주거비', 'EXJPUS']",-2.494114058
"['UNRATENSA', 'XTEXVA01CNM667S', '통화량']",-2.494160527
"['HOUST', 'EXJPUS', 'IR3TCD01KRM156N']",-2.494164688
"['EXJPUS', 'EXKOUS', 'XTEXVA01CNM667S']",-2.494209261
"['경상수지', 'UNRATE', 'EXKOUS']",-2.494224561
"['AMBNS', 'EXJPUS', '통화량']",-2.49428481
"['NEWORDER', 'EXKOUS', '환율평균']",-2.494480584
"['HOUST', 'EXJPUS', 'LRUNTTTTKRM156S']",-2.494503994
"['정책금리', '한국실업률', '환율평균']",-2.494516843
"['FEDFUNDS', 'UMCSENT', 'EXKOUS']",-2.494779018
"['상품수지', 'PCE', 'RMFSL']",-2.494814411
"['T10Y2YM', 'PCE', 'HSN1F']",-2.494841481
"['UNRATE', 'XTEXVA01CNM667S', 'LRUNTTTTKRM156S']",-2.494989724
"['RMFSL', '통화량', 'KORCPIALLMINMEI']",-2.495019187
"['상품수지', 'INDPRO', 'EXJPUS']",-2.495503357
"['T10Y2YM', 'TWEXBMTH', '자가주거비포함지수']",-2.49552482
"['LREMTTTTUSM156S', 'USSLIND', 'UMCSENT']",-2.495579233
"['T10Y2YM', 'XTEXVA01CNM667S', '환율평균']",-2.495612245
"['DGORDER', 'TWEXBMTH', 'IR3TCD01KRM156N']",-2.495691877
"['DGORDER', 'EXJPUS', 'IR3TCD01KRM156N']",-2.495846946
"['UNRATE', 'DGORDER', 'XTEXVA01CNM667S']",-2.495983144
"['LREMTTTTUSM156S', 'FEDFUNDS', 'XTEXVA01CNM667S']",-2.496033386
"['RMFSL', '통화량', 'KORPROINDMISMEI']",-2.496297476
"['Volume', 'USSLIND', 'GACDFSA066MSFRBPHI']",-2.496416859
"['PCE', 'DGORDER', 'XTEXVA01CNM667S']",-2.496517247
"['PCE', 'PPIACO', 'CPIAUCSL']",-2.49655732
"['Volume', 'HOUST', 'IR3TCD01KRM156N']",-2.496611193
"['UNRATE', 'XTEXVA01CNM667S', '한국실업률']",-2.49671221
"['DGORDER', '자가주거비', '통화량']",-2.496871836
"['DGORDER', 'HSN1F', 'IR3TCD01KRM156N']",-2.496943846
"['TWEXBMTH', 'AMBNS', 'IR3TCD01KRM156N']",-2.497025627
"['NEWORDER', 'INDPRO', '한국실업률']",-2.497050703
"['HOUST', '자가주거비', 'EXJPUS']",-2.497106488
"['CSUSHPINSA', 'XTEXVA01CNM667S', '통화량']",-2.497224776
"['USSLIND', '자가주거비포함지수', 'LRUNTTTTKRM156S']",-2.497229627
"['서울아파트매매가격지수', 'EXKOUS', 'KORPROINDMISMEI']",-2.497369489
"['PCE', 'HOUST', '정책금리']",-2.49739073
"['PCE', 'HOUST', 'EXJPUS']",-2.497614947
"['FEDFUNDS', '통화량', 'IR3TCD01KRM156N']",-2.497657294
"['TOTALSA', 'AMBNS', 'KORCPIALLMINMEI']",-2.49772009
"['UNRATENSA', 'EXJPUS', 'IR3TCD01KRM156N']",-2.497897714
"['자가주거비', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",-2.497924409
"['USSLIND', 'EXJPUS', 'XTEXVA01CNM667S']",-2.49815609
"['CSUSHPINSA', 'DGORDER', '자가주거비포함지수']",-2.49823256
"['USSLIND', 'AMBNS', 'GACDFSA066MSFRBPHI']",-2.498382579
"['상품수지', 'PPIACO', 'CPIAUCSL']",-2.498389499
"['FEDFUNDS', 'XTEXVA01CNM667S', '환율평균']",-2.498484447
"['T10Y2YM', 'PPIACO', '통화량']",-2.498787137
"['BAA', 'EXKOUS', 'GACDFSA066MSFRBPHI']",-2.498930159
"['PCE', 'HOUST', '자가주거비']",-2.499227473
"['PCE', 'HOUST', 'TOTALSA']",-2.499306623
"['USSLIND', '통화량', 'KORPROINDMISMEI']",-2.499350823
"['DGORDER', 'TWEXBMTH', '자가주거비포함지수']",-2.499502532
"['PCE', 'HSN1F', 'TOTALSA']",-2.499640159
"['HOUST', '자가주거비', 'XTIMVA01KRM667S']",-2.499986918
"['Volume', '경상수지', 'PCE']",-2.500081769
"['UNRATE', 'PPIACO', 'AMBNS']",-2.500123897
"['PCE', 'HOUST', '한국실업률']",-2.500245883
"['T10Y2YM', 'TCU', '환율평균']",-2.500271959
"['PCE', 'HOUST', '자가주거비포함지수']",-2.500287603
"['PCE', 'DGORDER', 'RMFSL']",-2.500302914
"['PCE', 'AMBNS', 'LRUNTTTTKRM156S']",-2.500303557
"['FEDFUNDS', 'XTEXVA01CNM667S', '통화량']",-2.500397881
"['TWEXBMTH', 'AMBNS', 'XTIMVA01KRM667S']",-2.50040942
"['Volume', '자가주거비', 'XTEXVA01CNM667S']",-2.500533189
"['PCE', 'RMFSL', 'KORCPIALLMINMEI']",-2.500618787
"['상품수지', 'HSN1F', '한국실업률']",-2.500745593
"['PPIACO', 'USSLIND', '자가주거비포함지수']",-2.500815691
"['INDPRO', 'EXKOUS', 'XTEXVA01CNM667S']",-2.500838304
"['ISM_PMI_Actual', 'HOUST', '환율평균']",-2.500999571
"['UNRATE', 'TWEXBMTH', 'AMBNS']",-2.501062022
"['경상수지', 'CPIAUCSL', 'IR3TCD01KRM156N']",-2.501069484
"['UNRATE', 'PCE', 'CPIAUCSL']",-2.501169102
"['TWEXBMTH', 'AMBNS', '통화량']",-2.501291112
"['T10Y2YM', 'CPIAUCSL', 'HOUST']",-2.501390624
"['DGORDER', 'USSLIND', 'KORCPIALLMINMEI']",-2.501410519
"['경상수지', 'NEWORDER', 'AMBNS']",-2.501483407
"['UNRATE', 'TWEXBMTH', '자가주거비']",-2.501566049
"['TWEXBMTH', 'TOTALSA', '정책금리']",-2.50165252
"['AMBNS', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",-2.501767471
"['T10Y2YM', 'NEWORDER', '정책금리']",-2.50180793
"['Volume', 'UNRATENSA', '통화량']",-2.50182304
"['CPIAUCSL', 'HOUST', 'FEDFUNDS']",-2.501855254
"['HSN1F', 'EXJPUS', 'IR3TCD01KRM156N']",-2.501912151
"['PCE', 'RMFSL', 'FEDFUNDS']",-2.501981293
"['정책금리', 'LRUNTTTTKRM156S', '환율평균']",-2.502069404
"['경상수지', 'DGORDER', 'CPIAUCSL']",-2.502103899
"['CSUSHPINSA', 'HOUST', 'KORCPIALLMINMEI']",-2.50225058
"['TWEXBMTH', 'HOUST', '한국실업률']",-2.502431011
"['T10Y2YM', 'AMBNS', '자가주거비']",-2.502445443
"['Volume', 'PCE', 'XTIMVA01KRM667S']",-2.502979409
"['UNRATE', 'UNRATENSA', '자가주거비']",-2.503033242
"['CSUSHPINSA', '수출물가지수', 'XTEXVA01CNM667S']",-2.503325725
"['PCE', 'XTEXVA01CNM667S', '통화량']",-2.503467378
"['TCU', 'CPIAUCSL', 'HOUST']",-2.503593882
"['DGORDER', '자가주거비포함지수', 'IR3TCD01KRM156N']",-2.503689418
"['CSUSHPINSA', 'PCE', 'HOUST']",-2.503725394
"['FEDFUNDS', '자가주거비포함지수', 'IR3TCD01KRM156N']",-2.503763673
"['NEWORDER', 'DGORDER', 'AMBNS']",-2.503893649
"['ISM_PMI_Actual', 'UMCSENT', 'LRUNTTTTKRM156S']",-2.504017658
"['RMFSL', 'FEDFUNDS', 'KORPROINDMISMEI']",-2.504250613
"['상품수지', 'INDPRO', 'CPIAUCSL']",-2.504327452
"['LREMTTTTUSM156S', 'USSLIND', 'KORCPIALLMINMEI']",-2.504341636
"['UNRATE', 'PCE', 'UNRATENSA']",-2.50436157
"['PPIACO', 'CPIAUCSL', '통화량']",-2.504400975
"['TWEXBMTH', 'GACDFSA066MSFRBPHI', 'IR3TCD01KRM156N']",-2.504405908
"['UNRATENSA', '정책금리', '한국실업률']",-2.504526383
"['FEDFUNDS', '자가주거비', 'IR3TCD01KRM156N']",-2.504549758
"['자가주거비포함지수', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",-2.504565976
"['TWEXBMTH', 'PPIACO', 'AMBNS']",-2.504615291
"['DGORDER', 'HOUST', '통화량']",-2.504966667
"['상품수지', 'PCE', 'USSLIND']",-2.505083774
"['TCU', 'HOUST', '환율평균']",-2.505184314
"['UNRATENSA', 'TCU', 'INDPRO']",-2.505325981
"['UNRATE', 'PCE', '한국실업률']",-2.505458877
"['T10Y2YM', 'PPIACO', '자가주거비포함지수']",-2.505499594
"['T10Y2YM', 'HOUST', '자가주거비포함지수']",-2.50566874
"['CSUSHPINSA', 'HSN1F', 'XTEXVA01CNM667S']",-2.505680591
"['PCE', 'TWEXBMTH', 'TOTALSA']",-2.505712372
"['ISM_PMI_Actual', 'USSLIND', 'AMBNS']",-2.505750019
"['HSN1F', 'AMBNS', 'LRUNTTTTKRM156S']",-2.505794125
"['RMFSL', '자가주거비포함지수', 'KORCPIALLMINMEI']",-2.505832724
"['PCE', 'TWEXBMTH', 'PPIACO']",-2.505894943
"['AMBNS', 'LRUNTTTTKRM156S', '한국실업률']",-2.50590791
"['상품수지', 'PCE', 'AMBNS']",-2.505986667
"['PCE', 'HOUST', '통화량']",-2.50604347
"['T10Y2YM', 'HOUST', 'TOTALSA']",-2.506107494
"['NEWORDER', 'INDPRO', 'CPIAUCSL']",-2.50613346
"['ISM_PMI_Actual', 'T10Y2YM', 'AMBNS']",-2.506158423
"['경상수지', 'USSLIND', 'KORCPIALLMINMEI']",-2.506276866
"['T10Y2YM', 'LREMTTTTUSM156S', 'AMBNS']",-2.506433018
"['상품수지', 'TOTALSA', 'AMBNS']",-2.506630231
"['상품수지', 'FEDFUNDS', 'AMBNS']",-2.506654118
"['HSN1F', 'TOTALSA', 'AMBNS']",-2.506706054
"['Volume', '자가주거비포함지수', 'IR3TCD01KRM156N']",-2.506972488
"['TWEXBMTH', 'AMBNS', '자가주거비포함지수']",-2.506994562
"['DGORDER', 'USSLIND', '자가주거비']",-2.507075842
"['LREMTTTTUSM156S', 'AMBNS', 'EXJPUS']",-2.507106508
"['INDPRO', 'RMFSL', 'IR3TCD01KRM156N']",-2.507261189
"['정책금리', 'GACDFSA066MSFRBPHI', 'IR3TCD01KRM156N']",-2.507321391
"['T10Y2YM', 'DGORDER', '자가주거비포함지수']",-2.507755427
"['Volume', 'LREMTTTTUSM156S', 'XTEXVA01CNM667S']",-2.507916708
"['UNRATE', 'UNRATENSA', '통화량']",-2.507957127
"['Volume', 'HSN1F', 'AMBNS']",-2.508186672
"['경상수지', 'TCU', 'XTEXVA01CNM667S']",-2.508385631
"['AMBNS', '한국실업률', 'IR3TCD01KRM156N']",-2.508406677
"['LREMTTTTUSM156S', 'USSLIND', '자가주거비']",-2.508421674
"['UNRATE', 'CPIAUCSL', 'XTIMVA01KRM667S']",-2.508575787
"['T10Y2YM', 'TWEXBMTH', '정책금리']",-2.508581213
"['UNRATE', 'UMCSENT', 'XTIMVA01KRM667S']",-2.508656241
"['DGORDER', 'TWEXBMTH', '정책금리']",-2.508697273
"['TOTALSA', '자가주거비', 'IR3TCD01KRM156N']",-2.50893553
"['CPIAUCSL', 'USSLIND', 'EXKOUS']",-2.509055044
"['DGORDER', 'HSN1F', '통화량']",-2.509112564
"['CSUSHPINSA', 'XTEXVA01CNM667S', 'XTIMVA01KRM667S']",-2.509387831
"['CPIAUCSL', 'AMBNS', 'EXJPUS']",-2.509428402
"['NEWORDER', 'TWEXBMTH', 'CPIAUCSL']",-2.509508406
"['TWEXBMTH', 'TCU', 'INDPRO']",-2.509553339
"['UNRATENSA', 'XTEXVA01CNM667S', 'IR3TCD01KRM156N']",-2.509607397
"['USSLIND', '자가주거비', 'KORPROINDMISMEI']",-2.509899627
"['INDPRO', 'RMFSL', '통화량']",-2.509934659
"['TWEXBMTH', 'HSN1F', '자가주거비포함지수']",-2.509987352
"['상품수지', 'USSLIND', '자가주거비']",-2.510102901
"['TWEXBMTH', 'HOUST', 'IR3TCD01KRM156N']",-2.510129046
"['AMBNS', 'EXKOUS', 'XTIMVA01KRM667S']",-2.51015031
"['T10Y2YM', 'AMBNS', '통화량']",-2.510153262
"['AMBNS', 'EXJPUS', '정책금리']",-2.510167202
"['상품수지', 'TWEXBMTH', 'CPIAUCSL']",-2.510243819
"['상품수지', 'AMBNS', 'IR3TCD01KRM156N']",-2.510259387
"['AMBNS', '자가주거비포함지수', '한국실업률']",-2.510259476
"['Volume', 'HSN1F', '자가주거비']",-2.511206089
"['T10Y2YM', 'HSN1F', '정책금리']",-2.511250365
"['BAA', 'T10Y2YM', 'XTIMVA01KRM667S']",-2.511342193
"['UNRATENSA', 'HOUST', '자가주거비']",-2.511362157
"['상품수지', 'AMBNS', '자가주거비']",-2.511682513
"['경상수지', 'USSLIND', '자가주거비']",-2.511781334
"['RMFSL', 'TOTALSA', 'XTEXVA01CNM667S']",-2.511912969
"['BAA', 'INDPRO', '서울아파트매매가격지수']",-2.512043535
"['PCE', 'LREMTTTTUSM156S', 'XTEXVA01CNM667S']",-2.51206943
"['USSLIND', '자가주거비포함지수', 'EXJPUS']",-2.512083623
"['경상수지', 'BAA', 'EXKOUS']",-2.512085908
"['BAA', 'T10Y2YM', 'PPIACO']",-2.512103619
"['상품수지', 'UNRATE', 'TOTALSA']",-2.512168191
"['T10Y2YM', 'EXKOUS', 'XTEXVA01CNM667S']",-2.512217857
"['ISM_PMI_Actual', 'LREMTTTTUSM156S', 'HSN1F']",-2.512312018
"['TCU', 'INDPRO', '한국실업률']",-2.512420451
"['AMBNS', '자가주거비포함지수', '정책금리']",-2.512494734
"['LRUNTTTTKRM156S', 'IR3TCD01KRM156N', '환율평균']",-2.51255379
"['T10Y2YM', 'EXJPUS', 'IR3TCD01KRM156N']",-2.512630068
"['HOUST', 'EXJPUS', '통화량']",-2.512637505
"['T10Y2YM', 'FEDFUNDS', 'AMBNS']",-2.512686803
"['USSLIND', '통화량', '한국실업률']",-2.512697474
"['상품수지', 'CSUSHPINSA', '한국실업률']",-2.512764772
"['상품수지', 'USSLIND', '자가주거비포함지수']",-2.512812923
"['상품수지', 'GACDFSA066MSFRBPHI', 'LRUNTTTTKRM156S']",-2.512868474
"['PCE', 'AMBNS', 'EXJPUS']",-2.512898266
"['경상수지', 'PCE', 'USSLIND']",-2.51313554
"['TWEXBMTH', '정책금리', 'IR3TCD01KRM156N']",-2.513305937
"['UNRATE', 'HOUST', '자가주거비포함지수']",-2.513416382
"['HSN1F', 'AMBNS', '자가주거비포함지수']",-2.513460117
"['PCE', 'RMFSL', 'TOTALSA']",-2.513657431
"['RMFSL', 'CPIAUCSL', 'KORPROINDMISMEI']",-2.513700254
"['DGORDER', '정책금리', 'IR3TCD01KRM156N']",-2.513817466
"['상품수지', 'INDPRO', 'AMBNS']",-2.513918926
"['HSN1F', '자가주거비', 'XTIMVA01KRM667S']",-2.513982023
"['DGORDER', 'CPIAUCSL', 'KORPROINDMISMEI']",-2.514051583
"['PCE', 'DGORDER', 'USSLIND']",-2.51424055
"['T10Y2YM', 'UMCSENT', 'GACDFSA066MSFRBPHI']",-2.514260584
"['USSLIND', 'UMCSENT', '환율평균']",-2.514461486
