,bias,미국 내구재 주문,미국 생산 자원사용률,미국 신규 실업수당 청구건수,"미국 항공기 제외, 비국방 자본재 주문",중국 차이신 PMI Actual
2828,1,217850.0,76.8939,2256000.0,62649.0,48.9
1470,1,217850.0,76.8939,2256000.0,62649.0,48.9
1469,1,217850.0,76.8939,2256000.0,62649.0,48.9
1468,1,217850.0,76.8939,2256000.0,62649.0,48.9
5824,1,217850.0,76.8939,2253000.0,62649.0,48.9
6075,1,217850.0,76.8939,2253000.0,62649.0,48.9
1467,1,217850.0,76.8939,2253000.0,62649.0,48.9
1466,1,217850.0,76.8939,2253000.0,62649.0,48.9
1465,1,217850.0,76.8939,2253000.0,62649.0,48.9
1464,1,217850.0,76.8939,2253000.0,62649.0,48.9
1463,1,217850.0,76.8939,2253000.0,62649.0,48.9
5825,1,217850.0,76.8939,2253000.0,62649.0,48.9
6076,1,217850.0,76.8939,2253000.0,62649.0,48.9
1462,1,217850.0,76.8939,2253000.0,62649.0,48.9
1461,1,217850.0,76.8939,2253000.0,62649.0,48.9
1460,1,217850.0,76.8939,2253000.0,62649.0,48.9
1459,1,217850.0,76.8939,2253000.0,62649.0,49.1
1458,1,217850.0,76.8939,2253000.0,62649.0,49.1
5826,1,217850.0,76.8939,2236000.0,62649.0,49.1
6077,1,217850.0,76.8939,2236000.0,62649.0,49.1
2829,1,217850.0,76.8939,2236000.0,62649.0,49.1
1457,1,217850.0,76.8939,2236000.0,62649.0,49.1
1456,1,217850.0,76.8939,2236000.0,62649.0,49.1
1455,1,217850.0,76.8939,2236000.0,62649.0,49.1
1454,1,217850.0,76.8939,2236000.0,62649.0,49.1
5827,1,217850.0,76.8939,2297000.0,62649.0,49.1
6078,1,217850.0,76.8939,2297000.0,62649.0,49.1
428,1,229480.0,76.5911,2297000.0,63225.0,49.2
1453,1,229480.0,76.5911,2297000.0,63225.0,49.2
1452,1,229480.0,76.5911,2297000.0,63225.0,49.2
1451,1,229480.0,76.5911,2297000.0,63225.0,49.2
1450,1,229480.0,76.5911,2297000.0,63225.0,49.2
5828,1,229480.0,76.5911,2247000.0,63225.0,49.2
6079,1,229480.0,76.5911,2247000.0,63225.0,49.2
1449,1,229480.0,76.5911,2247000.0,63225.0,49.2
1448,1,229480.0,76.5911,2247000.0,63225.0,49.2
1447,1,229480.0,76.5911,2247000.0,63225.0,49.2
1446,1,229480.0,76.5911,2247000.0,63225.0,49.2
1445,1,229480.0,76.5911,2247000.0,63225.0,49.2
5829,1,229480.0,76.5911,2268000.0,63225.0,49.2
6080,1,229480.0,76.5911,2268000.0,63225.0,49.2
1444,1,229480.0,76.5911,2268000.0,63225.0,49.2
1443,1,229480.0,76.5911,2268000.0,63225.0,49.2
1442,1,229480.0,76.5911,2268000.0,63225.0,49.2
1441,1,229480.0,76.5911,2268000.0,63225.0,49.2
1440,1,229480.0,76.5911,2268000.0,63225.0,49.2
5830,1,229480.0,76.5911,2265000.0,63225.0,49.2
6081,1,229480.0,76.5911,2265000.0,63225.0,49.2
1439,1,229480.0,76.5911,2265000.0,63225.0,49.2
1438,1,229480.0,76.5911,2265000.0,63225.0,49.6
1437,1,229480.0,76.5911,2265000.0,63225.0,49.6
1436,1,229480.0,76.5911,2265000.0,63225.0,49.6
1435,1,229480.0,76.5911,2265000.0,63225.0,49.6
5831,1,229480.0,76.5911,2317000.0,63225.0,49.6
6082,1,229480.0,76.5911,2317000.0,63225.0,49.6
1434,1,229480.0,76.5911,2317000.0,63225.0,49.6
1433,1,229480.0,76.5911,2317000.0,63225.0,49.6
429,1,228826.0,77.0087,2317000.0,63979.0,49.4
1432,1,228826.0,77.0087,2317000.0,63979.0,49.4
1431,1,228826.0,77.0087,2317000.0,63979.0,49.4
5832,1,228826.0,77.0087,2231000.0,63979.0,49.4
6083,1,228826.0,77.0087,2231000.0,63979.0,49.4
1430,1,228826.0,77.0087,2231000.0,63979.0,49.4
1429,1,228826.0,77.0087,2231000.0,63979.0,49.4
1428,1,228826.0,77.0087,2231000.0,63979.0,49.4
1427,1,228826.0,77.0087,2231000.0,63979.0,49.4
1426,1,228826.0,77.0087,2231000.0,63979.0,49.4
5833,1,228826.0,77.0087,2224000.0,63979.0,49.4
6084,1,228826.0,77.0087,2224000.0,63979.0,49.4
1425,1,228826.0,77.0087,2224000.0,63979.0,49.4
1424,1,228826.0,77.0087,2224000.0,63979.0,49.4
1423,1,228826.0,77.0087,2224000.0,63979.0,49.4
1422,1,228826.0,77.0087,2224000.0,63979.0,49.4
1421,1,228826.0,77.0087,2224000.0,63979.0,49.4
5834,1,228826.0,77.0087,2267000.0,63979.0,49.4
6085,1,228826.0,77.0087,2267000.0,63979.0,49.4
1420,1,228826.0,77.0087,2267000.0,63979.0,49.4
1419,1,228826.0,77.0087,2267000.0,63979.0,49.4
1418,1,228826.0,77.0087,2267000.0,63979.0,49.4
1417,1,228826.0,77.0087,2267000.0,63979.0,49.4
1416,1,228826.0,77.0087,2267000.0,63979.0,48.2
5835,1,228826.0,77.0087,2251000.0,63979.0,48.2
6086,1,228826.0,77.0087,2251000.0,63979.0,48.2
1415,1,228826.0,77.0087,2251000.0,63979.0,48.2
1414,1,228826.0,77.0087,2251000.0,63979.0,48.2
1413,1,228826.0,77.0087,2251000.0,63979.0,48.2
1412,1,228826.0,77.0087,2251000.0,63979.0,48.2
1411,1,228826.0,77.0087,2251000.0,63979.0,48.2
430,1,225666.0,76.8645,2260000.0,63465.0,48.2
6087,1,225666.0,76.8645,2260000.0,63465.0,48.2
1410,1,225666.0,76.8645,2260000.0,63465.0,47.8
1409,1,225666.0,76.8645,2260000.0,63465.0,47.8
1408,1,225666.0,76.8645,2260000.0,63465.0,47.8
1407,1,225666.0,76.8645,2260000.0,63465.0,47.8
1406,1,225666.0,76.8645,2260000.0,63465.0,47.8
5836,1,225666.0,76.8645,2247000.0,63465.0,47.8
6088,1,225666.0,76.8645,2247000.0,63465.0,47.8
1405,1,225666.0,76.8645,2247000.0,63465.0,47.8
1404,1,225666.0,76.8645,2247000.0,63465.0,47.8
1403,1,225666.0,76.8645,2247000.0,63465.0,47.8
1402,1,225666.0,76.8645,2247000.0,63465.0,47.8
2830,1,225666.0,76.8645,2247000.0,63465.0,47.8
5837,1,225666.0,76.8645,2256000.0,63465.0,47.8
6089,1,225666.0,76.8645,2256000.0,63465.0,47.8
1401,1,225666.0,76.8645,2256000.0,63465.0,47.8
1400,1,225666.0,76.8645,2256000.0,63465.0,47.8
1399,1,225666.0,76.8645,2256000.0,63465.0,47.8
1398,1,225666.0,76.8645,2256000.0,63465.0,47.8
1397,1,225666.0,76.8645,2256000.0,63465.0,47.1
5838,1,225666.0,76.8645,2252000.0,63465.0,47.1
6090,1,225666.0,76.8645,2252000.0,63465.0,47.1
1396,1,225666.0,76.8645,2252000.0,63465.0,47.1
1395,1,225666.0,76.8645,2252000.0,63465.0,47.1
1394,1,225666.0,76.8645,2252000.0,63465.0,47.1
1393,1,225666.0,76.8645,2252000.0,63465.0,47.1
1392,1,225666.0,76.8645,2252000.0,63465.0,47.1
5839,1,225666.0,76.8645,2253000.0,63465.0,47.1
6091,1,225666.0,76.8645,2253000.0,63465.0,47.1
1391,1,225666.0,76.8645,2253000.0,63465.0,47.1
431,1,220050.0,76.5609,2253000.0,63285.0,47.3
1390,1,220050.0,76.5609,2253000.0,63285.0,47.3
1389,1,220050.0,76.5609,2253000.0,63285.0,47.3
1388,1,220050.0,76.5609,2253000.0,63285.0,47.3
5840,1,220050.0,76.5609,2243000.0,63285.0,47.3
6092,1,220050.0,76.5609,2243000.0,63285.0,47.3
1387,1,220050.0,76.5609,2243000.0,63285.0,47.3
1386,1,220050.0,76.5609,2243000.0,63285.0,47.3
1385,1,220050.0,76.5609,2243000.0,63285.0,47.3
1384,1,220050.0,76.5609,2243000.0,63285.0,47.3
1383,1,220050.0,76.5609,2243000.0,63285.0,47.3
5841,1,220050.0,76.5609,2249000.0,63285.0,47.3
6093,1,220050.0,76.5609,2249000.0,63285.0,47.3
1382,1,220050.0,76.5609,2249000.0,63285.0,47.3
1381,1,220050.0,76.5609,2249000.0,63285.0,47.3
1380,1,220050.0,76.5609,2249000.0,63285.0,47.3
1379,1,220050.0,76.5609,2249000.0,63285.0,47.3
1378,1,220050.0,76.5609,2249000.0,63285.0,47.3
5842,1,220050.0,76.5609,2229000.0,63285.0,47.3
6094,1,220050.0,76.5609,2229000.0,63285.0,47.3
1377,1,220050.0,76.5609,2229000.0,63285.0,47.3
1376,1,220050.0,76.5609,2229000.0,63285.0,47.3
1375,1,220050.0,76.5609,2229000.0,63285.0,47.0
1374,1,220050.0,76.5609,2229000.0,63285.0,47.0
1373,1,220050.0,76.5609,2229000.0,63285.0,47.0
5843,1,220050.0,76.5609,2235000.0,63285.0,47.0
6095,1,220050.0,76.5609,2235000.0,63285.0,47.0
2831,1,220050.0,76.5609,2235000.0,63285.0,47.0
2832,1,220050.0,76.5609,2235000.0,63285.0,47.0
1372,1,220050.0,76.5609,2235000.0,63285.0,47.0
432,1,226171.0,76.2641,2235000.0,63011.0,47.2
1371,1,226171.0,76.2641,2235000.0,63011.0,47.2
5844,1,226171.0,76.2641,2207000.0,63011.0,47.2
6096,1,226171.0,76.2641,2207000.0,63011.0,47.2
1370,1,226171.0,76.2641,2207000.0,63011.0,47.2
1369,1,226171.0,76.2641,2207000.0,63011.0,47.2
1368,1,226171.0,76.2641,2207000.0,63011.0,47.2
1367,1,226171.0,76.2641,2207000.0,63011.0,47.2
2833,1,226171.0,76.2641,2207000.0,63011.0,47.2
5845,1,226171.0,76.2641,2212000.0,63011.0,47.2
6097,1,226171.0,76.2641,2212000.0,63011.0,47.2
1366,1,226171.0,76.2641,2212000.0,63011.0,47.2
1365,1,226171.0,76.2641,2212000.0,63011.0,47.2
1364,1,226171.0,76.2641,2212000.0,63011.0,47.2
1363,1,226171.0,76.2641,2212000.0,63011.0,47.2
1362,1,226171.0,76.2641,2212000.0,63011.0,47.2
5846,1,226171.0,76.2641,2194000.0,63011.0,47.2
6098,1,226171.0,76.2641,2194000.0,63011.0,47.2
1361,1,226171.0,76.2641,2194000.0,63011.0,47.2
1360,1,226171.0,76.2641,2194000.0,63011.0,47.2
1359,1,226171.0,76.2641,2194000.0,63011.0,47.2
1358,1,226171.0,76.2641,2194000.0,63011.0,47.2
1357,1,226171.0,76.2641,2194000.0,63011.0,47.2
5847,1,226171.0,76.2641,2216000.0,63011.0,47.2
6099,1,226171.0,76.2641,2216000.0,63011.0,47.2
1356,1,226171.0,76.2641,2216000.0,63011.0,47.2
1355,1,226171.0,76.2641,2216000.0,63011.0,47.2
1354,1,226171.0,76.2641,2216000.0,63011.0,47.2
1353,1,226171.0,76.2641,2216000.0,63011.0,47.2
1352,1,226171.0,76.2641,2216000.0,63011.0,47.2
5848,1,226171.0,76.2641,2202000.0,63011.0,47.2
433,1,224077.0,75.7226,2202000.0,62254.0,47.2
1351,1,224077.0,75.7226,2202000.0,62254.0,48.3
1350,1,224077.0,75.7226,2202000.0,62254.0,48.3
1349,1,224077.0,75.7226,2202000.0,62254.0,48.3
1348,1,224077.0,75.7226,2202000.0,62254.0,48.3
1347,1,224077.0,75.7226,2202000.0,62254.0,48.3
5849,1,224077.0,75.7226,2211000.0,62254.0,48.3
6100,1,224077.0,75.7226,2211000.0,62254.0,48.3
1346,1,224077.0,75.7226,2211000.0,62254.0,48.3
1345,1,224077.0,75.7226,2211000.0,62254.0,48.3
1344,1,224077.0,75.7226,2211000.0,62254.0,48.3
1343,1,224077.0,75.7226,2211000.0,62254.0,48.3
1342,1,224077.0,75.7226,2211000.0,62254.0,48.3
5850,1,224077.0,75.7226,2176000.0,62254.0,48.3
6101,1,224077.0,75.7226,2176000.0,62254.0,48.3
1341,1,224077.0,75.7226,2176000.0,62254.0,48.3
1340,1,224077.0,75.7226,2176000.0,62254.0,48.3
1339,1,224077.0,75.7226,2176000.0,62254.0,48.3
1338,1,224077.0,75.7226,2176000.0,62254.0,48.3
1337,1,224077.0,75.7226,2176000.0,62254.0,48.3
5851,1,224077.0,75.7226,2181000.0,62254.0,48.3
6102,1,224077.0,75.7226,2181000.0,62254.0,48.3
1336,1,224077.0,75.7226,2181000.0,62254.0,48.3
1335,1,224077.0,75.7226,2181000.0,62254.0,48.3
1334,1,224077.0,75.7226,2181000.0,62254.0,48.3
1333,1,224077.0,75.7226,2181000.0,62254.0,48.3
1332,1,224077.0,75.7226,2181000.0,62254.0,48.3
5852,1,224077.0,75.7226,2261000.0,62254.0,48.3
6103,1,224077.0,75.7226,2261000.0,62254.0,48.3
1331,1,224077.0,75.7226,2261000.0,62254.0,48.3
434,1,221066.0,75.2731,2261000.0,59922.0,48.6
1330,1,221066.0,75.2731,2261000.0,59922.0,48.6
1329,1,221066.0,75.2731,2261000.0,59922.0,48.6
1328,1,221066.0,75.2731,2261000.0,59922.0,48.6
5853,1,221066.0,75.2731,2242000.0,59922.0,48.6
6104,1,221066.0,75.2731,2242000.0,59922.0,48.6
1327,1,221066.0,75.2731,2242000.0,59922.0,48.6
1326,1,221066.0,75.2731,2242000.0,59922.0,48.6
1325,1,221066.0,75.2731,2242000.0,59922.0,48.6
1324,1,221066.0,75.2731,2242000.0,59922.0,48.6
1323,1,221066.0,75.2731,2242000.0,59922.0,48.6
5854,1,221066.0,75.2731,2192000.0,59922.0,48.6
6105,1,221066.0,75.2731,2192000.0,59922.0,48.6
1322,1,221066.0,75.2731,2192000.0,59922.0,48.6
1321,1,221066.0,75.2731,2192000.0,59922.0,48.6
1320,1,221066.0,75.2731,2192000.0,59922.0,48.6
1319,1,221066.0,75.2731,2192000.0,59922.0,48.6
1318,1,221066.0,75.2731,2192000.0,59922.0,48.6
5855,1,221066.0,75.2731,2174000.0,59922.0,48.6
6106,1,221066.0,75.2731,2174000.0,59922.0,48.6
1317,1,221066.0,75.2731,2174000.0,59922.0,48.6
1316,1,221066.0,75.2731,2174000.0,59922.0,48.6
1315,1,221066.0,75.2731,2174000.0,59922.0,48.6
1314,1,221066.0,75.2731,2174000.0,59922.0,48.6
2834,1,221066.0,75.2731,2174000.0,59922.0,48.6
5856,1,221066.0,75.2731,2217000.0,59922.0,48.6
6107,1,221066.0,75.2731,2217000.0,59922.0,48.6
1313,1,221066.0,75.2731,2217000.0,59922.0,48.6
1312,1,221066.0,75.2731,2217000.0,59922.0,48.6
1311,1,221066.0,75.2731,2217000.0,59922.0,48.6
1310,1,221066.0,75.2731,2217000.0,59922.0,48.6
2,1,226398.0,75.8803,2217000.0,61849.0,48.6
5857,1,226398.0,75.8803,2223000.0,61849.0,48.6
6108,1,226398.0,75.8803,2223000.0,61849.0,48.6
1309,1,226398.0,75.8803,2223000.0,61849.0,48.2
1308,1,226398.0,75.8803,2223000.0,61849.0,48.2
1307,1,226398.0,75.8803,2223000.0,61849.0,48.2
1306,1,226398.0,75.8803,2223000.0,61849.0,48.2
1305,1,226398.0,75.8803,2223000.0,61849.0,48.2
5858,1,226398.0,75.8803,2195000.0,61849.0,48.2
6109,1,226398.0,75.8803,2195000.0,61849.0,48.2
1304,1,226398.0,75.8803,2195000.0,61849.0,48.2
1303,1,226398.0,75.8803,2195000.0,61849.0,48.2
1302,1,226398.0,75.8803,2195000.0,61849.0,48.2
1301,1,226398.0,75.8803,2195000.0,61849.0,48.2
1300,1,226398.0,75.8803,2195000.0,61849.0,48.2
5859,1,226398.0,75.8803,2219000.0,61849.0,48.2
6110,1,226398.0,75.8803,2219000.0,61849.0,48.2
1299,1,226398.0,75.8803,2219000.0,61849.0,48.2
1298,1,226398.0,75.8803,2219000.0,61849.0,48.2
1297,1,226398.0,75.8803,2219000.0,61849.0,48.2
1296,1,226398.0,75.8803,2219000.0,61849.0,48.2
1295,1,226398.0,75.8803,2219000.0,61849.0,48.2
5860,1,226398.0,75.8803,2200000.0,61849.0,48.2
6111,1,226398.0,75.8803,2200000.0,61849.0,48.2
1294,1,226398.0,75.8803,2200000.0,61849.0,48.2
1293,1,226398.0,75.8803,2200000.0,61849.0,48.2
1292,1,226398.0,75.8803,2200000.0,61849.0,48.2
1291,1,226398.0,75.8803,2200000.0,61849.0,48.2
1290,1,226398.0,75.8803,2200000.0,61849.0,48.2
5861,1,226398.0,75.8803,2204000.0,61849.0,48.2
6112,1,226398.0,75.8803,2204000.0,61849.0,48.2
435,1,217882.0,75.3187,2204000.0,60788.0,48.4
1289,1,217882.0,75.3187,2204000.0,60788.0,48.4
1288,1,217882.0,75.3187,2204000.0,60788.0,48.4
1287,1,217882.0,75.3187,2204000.0,60788.0,48.4
1286,1,217882.0,75.3187,2204000.0,60788.0,48.4
5862,1,217882.0,75.3187,2206000.0,60788.0,48.4
6113,1,217882.0,75.3187,2206000.0,60788.0,48.4
2835,1,217882.0,75.3187,2206000.0,60788.0,48.4
2836,1,217882.0,75.3187,2206000.0,60788.0,48.4
2837,1,217882.0,75.3187,2206000.0,60788.0,48.4
1285,1,217882.0,75.3187,2206000.0,60788.0,48.4
1284,1,217882.0,75.3187,2206000.0,60788.0,48.4
5863,1,217882.0,75.3187,2212000.0,60788.0,48.4
6114,1,217882.0,75.3187,2212000.0,60788.0,48.4
1283,1,217882.0,75.3187,2212000.0,60788.0,48.4
1282,1,217882.0,75.3187,2212000.0,60788.0,48.4
1281,1,217882.0,75.3187,2212000.0,60788.0,48.4
1280,1,217882.0,75.3187,2212000.0,60788.0,48.4
1279,1,217882.0,75.3187,2212000.0,60788.0,48.4
5864,1,217882.0,75.3187,2189000.0,60788.0,48.4
6115,1,217882.0,75.3187,2189000.0,60788.0,48.4
1278,1,217882.0,75.3187,2189000.0,60788.0,48.4
1277,1,217882.0,75.3187,2189000.0,60788.0,48.4
1276,1,217882.0,75.3187,2189000.0,60788.0,48.4
1275,1,217882.0,75.3187,2189000.0,60788.0,48.4
1274,1,217882.0,75.3187,2189000.0,60788.0,48.4
5865,1,217882.0,75.3187,2180000.0,60788.0,48.4
6116,1,217882.0,75.3187,2180000.0,60788.0,48.4
1273,1,217882.0,75.3187,2180000.0,60788.0,48.4
436,1,216926.0,74.697,2180000.0,60517.0,48.0
1272,1,216926.0,74.697,2180000.0,60517.0,48.0
1271,1,216926.0,74.697,2180000.0,60517.0,48.0
1270,1,216926.0,74.697,2180000.0,60517.0,48.0
5866,1,216926.0,74.697,2195000.0,60517.0,48.0
6117,1,216926.0,74.697,2195000.0,60517.0,48.0
1269,1,216926.0,74.697,2195000.0,60517.0,48.0
1268,1,216926.0,74.697,2195000.0,60517.0,48.0
1267,1,216926.0,74.697,2195000.0,60517.0,48.0
1266,1,216926.0,74.697,2195000.0,60517.0,48.0
1265,1,216926.0,74.697,2195000.0,60517.0,48.0
5867,1,216926.0,74.697,2175000.0,60517.0,48.0
6118,1,216926.0,74.697,2175000.0,60517.0,48.0
1264,1,216926.0,74.697,2175000.0,60517.0,48.0
1263,1,216926.0,74.697,2175000.0,60517.0,48.0
1262,1,216926.0,74.697,2175000.0,60517.0,48.0
1261,1,216926.0,74.697,2175000.0,60517.0,48.0
1260,1,216926.0,74.697,2175000.0,60517.0,48.0
5868,1,216926.0,74.697,2153000.0,60517.0,48.0
6119,1,216926.0,74.697,2153000.0,60517.0,48.0
1259,1,216926.0,74.697,2153000.0,60517.0,48.0
1258,1,216926.0,74.697,2153000.0,60517.0,48.0
1257,1,216926.0,74.697,2153000.0,60517.0,48.0
1256,1,216926.0,74.697,2153000.0,60517.0,48.0
1255,1,216926.0,74.697,2153000.0,60517.0,48.0
5869,1,216926.0,74.697,2175000.0,60517.0,48.0
6120,1,216926.0,74.697,2175000.0,60517.0,48.0
1254,1,216926.0,74.697,2175000.0,60517.0,48.0
1253,1,216926.0,74.697,2175000.0,60517.0,48.0
1252,1,216926.0,74.697,2175000.0,60517.0,48.0
1251,1,216926.0,74.697,2175000.0,60517.0,48.0
437,1,225797.0,74.7409,2175000.0,60503.0,49.7
5870,1,225797.0,74.7409,2155000.0,60503.0,49.7
6121,1,225797.0,74.7409,2155000.0,60503.0,49.7
1250,1,225797.0,74.7409,2155000.0,60503.0,49.7
1249,1,225797.0,74.7409,2155000.0,60503.0,49.7
1248,1,225797.0,74.7409,2155000.0,60503.0,49.7
1247,1,225797.0,74.7409,2155000.0,60503.0,49.7
1246,1,225797.0,74.7409,2155000.0,60503.0,49.7
5871,1,225797.0,74.7409,2139000.0,60503.0,49.7
6122,1,225797.0,74.7409,2139000.0,60503.0,49.7
1245,1,225797.0,74.7409,2139000.0,60503.0,49.7
1244,1,225797.0,74.7409,2139000.0,60503.0,49.7
2838,1,225797.0,74.7409,2139000.0,60503.0,49.7
1243,1,225797.0,74.7409,2139000.0,60503.0,49.7
1242,1,225797.0,74.7409,2139000.0,60503.0,49.7
5872,1,225797.0,74.7409,2135000.0,60503.0,49.7
6123,1,225797.0,74.7409,2135000.0,60503.0,49.7
1241,1,225797.0,74.7409,2135000.0,60503.0,49.7
1240,1,225797.0,74.7409,2135000.0,60503.0,49.7
1239,1,225797.0,74.7409,2135000.0,60503.0,49.7
1238,1,225797.0,74.7409,2135000.0,60503.0,49.7
1237,1,225797.0,74.7409,2135000.0,60503.0,49.7
5873,1,225797.0,74.7409,2146000.0,60503.0,49.7
6124,1,225797.0,74.7409,2146000.0,60503.0,49.7
1236,1,225797.0,74.7409,2146000.0,60503.0,49.7
1235,1,225797.0,74.7409,2146000.0,60503.0,49.7
1234,1,225797.0,74.7409,2146000.0,60503.0,49.7
1233,1,225797.0,74.7409,2146000.0,60503.0,49.7
1232,1,225797.0,74.7409,2146000.0,60503.0,49.7
5874,1,225797.0,74.7409,2183000.0,60503.0,49.7
438,1,220851.0,74.6427,2183000.0,59218.0,49.7
1231,1,220851.0,74.6427,2183000.0,59218.0,49.7
1230,1,220851.0,74.6427,2183000.0,59218.0,49.4
1229,1,220851.0,74.6427,2183000.0,59218.0,49.4
2839,1,220851.0,74.6427,2183000.0,59218.0,49.4
2840,1,220851.0,74.6427,2183000.0,59218.0,49.4
5875,1,220851.0,74.6427,2190000.0,59218.0,49.4
6125,1,220851.0,74.6427,2190000.0,59218.0,49.4
1228,1,220851.0,74.6427,2190000.0,59218.0,49.4
1227,1,220851.0,74.6427,2190000.0,59218.0,49.4
1226,1,220851.0,74.6427,2190000.0,59218.0,49.4
1225,1,220851.0,74.6427,2190000.0,59218.0,49.4
1224,1,220851.0,74.6427,2190000.0,59218.0,49.4
5876,1,220851.0,74.6427,2179000.0,59218.0,49.4
6126,1,220851.0,74.6427,2179000.0,59218.0,49.4
1223,1,220851.0,74.6427,2179000.0,59218.0,49.4
1222,1,220851.0,74.6427,2179000.0,59218.0,49.4
1221,1,220851.0,74.6427,2179000.0,59218.0,49.4
1220,1,220851.0,74.6427,2179000.0,59218.0,49.4
1219,1,220851.0,74.6427,2179000.0,59218.0,49.4
5877,1,220851.0,74.6427,2188000.0,59218.0,49.4
6127,1,220851.0,74.6427,2188000.0,59218.0,49.4
1218,1,220851.0,74.6427,2188000.0,59218.0,49.4
1217,1,220851.0,74.6427,2188000.0,59218.0,49.4
1216,1,220851.0,74.6427,2188000.0,59218.0,49.4
1215,1,220851.0,74.6427,2188000.0,59218.0,49.4
1214,1,220851.0,74.6427,2188000.0,59218.0,49.4
5878,1,220851.0,74.6427,2138000.0,59218.0,49.4
6128,1,220851.0,74.6427,2138000.0,59218.0,49.4
1213,1,220851.0,74.6427,2138000.0,59218.0,49.4
1212,1,220851.0,74.6427,2138000.0,59218.0,49.4
439,1,208990.0,74.9324,2138000.0,59724.0,49.2
1211,1,208990.0,74.9324,2138000.0,59724.0,49.2
1210,1,208990.0,74.9324,2138000.0,59724.0,49.2
5879,1,208990.0,74.9324,2172000.0,59724.0,49.2
6129,1,208990.0,74.9324,2172000.0,59724.0,49.2
2841,1,208990.0,74.9324,2172000.0,59724.0,49.2
1209,1,208990.0,74.9324,2172000.0,59724.0,49.2
1208,1,208990.0,74.9324,2172000.0,59724.0,49.2
1207,1,208990.0,74.9324,2172000.0,59724.0,49.2
1206,1,208990.0,74.9324,2172000.0,59724.0,49.2
5880,1,208990.0,74.9324,2161000.0,59724.0,49.2
6130,1,208990.0,74.9324,2161000.0,59724.0,49.2
1205,1,208990.0,74.9324,2161000.0,59724.0,49.2
1204,1,208990.0,74.9324,2161000.0,59724.0,49.2
1203,1,208990.0,74.9324,2161000.0,59724.0,49.2
1202,1,208990.0,74.9324,2161000.0,59724.0,49.2
1201,1,208990.0,74.9324,2161000.0,59724.0,49.2
5881,1,208990.0,74.9324,2167000.0,59724.0,49.2
6131,1,208990.0,74.9324,2167000.0,59724.0,49.2
1200,1,208990.0,74.9324,2167000.0,59724.0,49.2
1199,1,208990.0,74.9324,2167000.0,59724.0,49.2
1198,1,208990.0,74.9324,2167000.0,59724.0,49.2
1197,1,208990.0,74.9324,2167000.0,59724.0,49.2
1196,1,208990.0,74.9324,2167000.0,59724.0,49.2
5882,1,208990.0,74.9324,2132000.0,59724.0,49.2
6132,1,208990.0,74.9324,2132000.0,59724.0,49.2
1195,1,208990.0,74.9324,2132000.0,59724.0,49.2
1194,1,208990.0,74.9324,2132000.0,59724.0,49.2
1193,1,208990.0,74.9324,2132000.0,59724.0,49.2
1192,1,208990.0,74.9324,2132000.0,59724.0,49.2
440,1,216738.0,75.0813,2132000.0,60456.0,48.6
5883,1,216738.0,75.0813,2147000.0,60456.0,48.6
6133,1,216738.0,75.0813,2147000.0,60456.0,48.6
1191,1,216738.0,75.0813,2147000.0,60456.0,48.6
1190,1,216738.0,75.0813,2147000.0,60456.0,48.6
1189,1,216738.0,75.0813,2147000.0,60456.0,48.6
1188,1,216738.0,75.0813,2147000.0,60456.0,48.6
1187,1,216738.0,75.0813,2147000.0,60456.0,48.6
5884,1,216738.0,75.0813,2131000.0,60456.0,48.6
6134,1,216738.0,75.0813,2131000.0,60456.0,48.6
1186,1,216738.0,75.0813,2131000.0,60456.0,48.6
1185,1,216738.0,75.0813,2131000.0,60456.0,48.6
1184,1,216738.0,75.0813,2131000.0,60456.0,48.6
1183,1,216738.0,75.0813,2131000.0,60456.0,48.6
1182,1,216738.0,75.0813,2131000.0,60456.0,48.6
5885,1,216738.0,75.0813,2142000.0,60456.0,48.6
6135,1,216738.0,75.0813,2142000.0,60456.0,48.6
1181,1,216738.0,75.0813,2142000.0,60456.0,48.6
1180,1,216738.0,75.0813,2142000.0,60456.0,48.6
1179,1,216738.0,75.0813,2142000.0,60456.0,48.6
1178,1,216738.0,75.0813,2142000.0,60456.0,48.6
1177,1,216738.0,75.0813,2142000.0,60456.0,48.6
5886,1,216738.0,75.0813,2137000.0,60456.0,48.6
6136,1,216738.0,75.0813,2137000.0,60456.0,48.6
1176,1,216738.0,75.0813,2137000.0,60456.0,48.6
1175,1,216738.0,75.0813,2137000.0,60456.0,48.6
1174,1,216738.0,75.0813,2137000.0,60456.0,48.6
1173,1,216738.0,75.0813,2137000.0,60456.0,48.6
1172,1,216738.0,75.0813,2137000.0,60456.0,48.6
5887,1,216738.0,75.0813,2147000.0,60456.0,48.6
6137,1,216738.0,75.0813,2147000.0,60456.0,48.6
441,1,220654.0,74.9718,2147000.0,61821.0,50.6
1171,1,220654.0,74.9718,2147000.0,61821.0,50.6
1170,1,220654.0,74.9718,2147000.0,61821.0,50.6
1169,1,220654.0,74.9718,2147000.0,61821.0,50.6
1168,1,220654.0,74.9718,2147000.0,61821.0,50.6
5888,1,220654.0,74.9718,2161000.0,61821.0,50.6
6138,1,220654.0,74.9718,2161000.0,61821.0,50.6
1167,1,220654.0,74.9718,2161000.0,61821.0,50.6
1166,1,220654.0,74.9718,2161000.0,61821.0,50.6
1165,1,220654.0,74.9718,2161000.0,61821.0,50.6
1164,1,220654.0,74.9718,2161000.0,61821.0,50.6
