,feature,accuracy,precision,recall
10029,"['PPIACO', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",0.23684210526315788,0.1875,0.6666666666666666
10030,"['PPIACO', 'KORPROINDMISMEI', '환율평균']",0.4473684210526316,0.125,0.2222222222222222
10031,"['PPIACO', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S']",0.42105263157894735,0.0,0.0
10032,"['PPIACO', 'KORCPIALLMINMEI', '한국실업률']",0.6578947368421053,0.3333333333333333,0.4444444444444444
10033,"['PPIACO', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",0.5263157894736842,0.15384615384615385,0.2222222222222222
10034,"['PPIACO', 'KORCPIALLMINMEI', '환율평균']",0.42105263157894735,0.06666666666666667,0.1111111111111111
10035,"['PPIACO', 'LRUNTTTTKRM156S', '한국실업률']",0.5789473684210527,0.29411764705882354,0.5555555555555556
10036,"['PPIACO', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",0.39473684210526316,0.0,0.0
10037,"['PPIACO', 'LRUNTTTTKRM156S', '환율평균']",0.631578947368421,0.3076923076923077,0.4444444444444444
10038,"['PPIACO', '한국실업률', 'IR3TCD01KRM156N']",0.3684210526315789,0.058823529411764705,0.1111111111111111
10039,"['PPIACO', '한국실업률', '환율평균']",0.6052631578947368,0.3333333333333333,0.6666666666666666
10040,"['PPIACO', 'IR3TCD01KRM156N', '환율평균']",0.34210526315789475,0.13636363636363635,0.3333333333333333
10041,"['RMFSL', 'CPIAUCSL', 'HOUST']",0.7631578947368421,0.0,0.0
10042,"['RMFSL', 'CPIAUCSL', 'HSN1F']",0.7631578947368421,0.0,0.0
10043,"['RMFSL', 'CPIAUCSL', 'FEDFUNDS']",0.7631578947368421,0.0,0.0
10044,"['RMFSL', 'CPIAUCSL', 'USSLIND']",0.7631578947368421,0.0,0.0
10045,"['RMFSL', 'CPIAUCSL', 'TOTALSA']",0.7631578947368421,0.0,0.0
10046,"['RMFSL', 'CPIAUCSL', 'UMCSENT']",0.7631578947368421,0.0,0.0
10047,"['RMFSL', 'CPIAUCSL', '서울아파트매매가격지수']",0.7631578947368421,0.0,0.0
10048,"['RMFSL', 'CPIAUCSL', 'AMBNS']",0.7631578947368421,0.0,0.0
10049,"['RMFSL', 'CPIAUCSL', '수출물가지수']",0.7631578947368421,0.0,0.0
10050,"['RMFSL', 'CPIAUCSL', 'EXJPUS']",0.7631578947368421,0.0,0.0
10051,"['RMFSL', 'CPIAUCSL', 'EXKOUS']",0.7631578947368421,0.0,0.0
10052,"['RMFSL', 'CPIAUCSL', 'EXCHUS']",0.7631578947368421,0.0,0.0
10053,"['RMFSL', 'CPIAUCSL', 'XTEXVA01CNM667S']",0.7631578947368421,0.0,0.0
10054,"['RMFSL', 'CPIAUCSL', '정책금리']",0.7631578947368421,0.0,0.0
10055,"['RMFSL', 'CPIAUCSL', '통화량']",0.7631578947368421,0.0,0.0
10056,"['RMFSL', 'CPIAUCSL', 'GACDFSA066MSFRBPHI']",0.7631578947368421,0.0,0.0
10057,"['RMFSL', 'CPIAUCSL', 'XTIMVA01KRM667S']",0.7105263157894737,0.25,0.1111111111111111
10058,"['RMFSL', 'CPIAUCSL', 'KORPROINDMISMEI']",0.7368421052631579,0.0,0.0
10059,"['RMFSL', 'CPIAUCSL', 'KORCPIALLMINMEI']",0.7631578947368421,0.0,0.0
10060,"['RMFSL', 'CPIAUCSL', 'LRUNTTTTKRM156S']",0.7631578947368421,0.0,0.0
10061,"['RMFSL', 'CPIAUCSL', '한국실업률']",0.7631578947368421,0.0,0.0
10062,"['RMFSL', 'CPIAUCSL', 'IR3TCD01KRM156N']",0.7631578947368421,0.0,0.0
10063,"['RMFSL', 'CPIAUCSL', '환율평균']",0.7631578947368421,0.0,0.0
10064,"['RMFSL', 'HOUST', 'HSN1F']",0.7894736842105263,1.0,0.1111111111111111
10065,"['RMFSL', 'HOUST', 'FEDFUNDS']",0.7368421052631579,0.0,0.0
10066,"['RMFSL', 'HOUST', 'USSLIND']",0.7631578947368421,0.5,0.2222222222222222
10067,"['RMFSL', 'HOUST', 'TOTALSA']",0.7894736842105263,0.6666666666666666,0.2222222222222222
