,bias,msci emerging markets,경상수지,상품수지,국제유가,금기준가격(원/g),무역 가중치 미국 달러 인덱스,미국 IHS 제조업 PMI Actual,미국 ISM 제조업 구매자지수 Actual,미국 내구재 주문,미국 비농업 고용자수,미국 생산 자원사용률,미국 소비율,미국 소비자 물가 상승률,미국 소비자 신뢰지수,미국 수입증가율,미국 신규 실업수당 청구건수,미국 신규주택착공,미국 신규주택판매 지수,미국 실업률,미국 장단기 스프레드,미국 재고증가율,"미국 항공기 제외, 비국방 자본재 주문",미국의 소매판매지수,미연준 기준금리,한국은행기준 원달러환율,은시세,중국 산업생산 YOY Actual,중국 산업생산 전년대비증감률,중국 주택가격 증가율,중국 차이신 PMI Actual,컨퍼런스보드 소비자 심리지수 Actual,필라델피아 연준 제조업지수 Actual
428,1,0.0,0.0,0.0,59.80454545,42475.91,107.2539,54.0,52.8,229480.0,141723.0,76.5911,12308.3,237.68400000000003,96.1,41453.8398,0.0,1199.0,480.0,5.3,1.55,0.0,63225.0,620.7,0.25,1107.6,0.0,0.0,0.0,0.0,49.2,0.0,0.0
1453,1,0.0,0.0,0.0,0.0,42453.56,107.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.25,1111.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452,1,0.0,0.0,0.0,0.0,42322.79,107.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.25,1114.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,1,0.0,0.0,0.0,0.0,42256.12,107.4816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.25,1106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,1,0.0,0.0,0.0,0.0,42083.41,107.9106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,0.0,0.0,0.25,1109.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5828,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2247000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6079,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1449,1,0.0,0.0,0.0,0.0,42379.56,107.8942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.25,1112.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1448,1,0.0,0.0,0.0,0.0,42490.58,107.5013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.25,1121.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1447,1,0.0,0.0,0.0,0.0,42257.52,107.1638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.25,1119.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,1,0.0,0.0,0.0,0.0,42275.77,107.2102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,0.25,1117.3,0.0,6.1,0.0,0.0,0.0,0.0,0.0
1445,1,0.0,0.0,0.0,0.0,42356.93,107.1817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.25,1110.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5829,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2268000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6080,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1444,1,0.0,0.0,0.0,0.0,42360.44,107.2256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.25,1111.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1443,1,0.0,0.0,0.0,0.0,42562.11,107.2617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.25,1116.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,1,0.0,0.0,0.0,0.0,42409.37,107.3068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.25,1117.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1441,1,0.0,0.0,0.0,0.0,42499.88,106.6002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.25,1117.6,0.0,0.0,0.0,0.0,0.0,0.0,15.2
1440,1,0.0,0.0,0.0,0.0,42744.22,106.8726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.25,1109.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5830,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2265000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6081,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,1,0.0,0.0,0.0,0.0,42308.86,106.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.25,1104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1438,1,0.0,0.0,0.0,0.0,42054.3,106.9741,53.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.25,1099.9,0.0,0.0,0.0,0.0,49.6,0.0,0.0
1437,1,0.0,0.0,0.0,0.0,41932.38,107.1423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.25,1104.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,1,0.0,0.0,0.0,0.0,41957.09,107.2818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.25,1108.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,1,0.0,0.0,0.0,0.0,42373.5,107.5701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.25,1109.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5831,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2317000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6082,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1434,1,0.0,0.0,0.0,0.0,42521.27,107.7677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.25,1115.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433,1,0.0,0.0,0.0,0.0,42193.35,107.7177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.25,1124.1,0.0,0.0,0.0,0.0,0.0,101.4,0.0
429,1,0.0,0.0,0.0,51.16173913,42232.08,107.9705,53.6,53.5,228826.0,142016.0,77.0087,12355.4,238.053,93.1,41215.078180000004,0.0,1138.0,499.0,5.2,1.74,120.34200000000001,63979.0,623.3,0.25,1118.3,0.0,0.0,105.93333329999999,-3.48,49.4,0.0,0.0
1432,1,0.0,0.0,0.0,0.0,42169.48,107.7457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.25,1118.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1431,1,0.0,0.0,0.0,0.0,42205.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1123.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5832,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2231000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6083,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,1,0.0,0.0,0.0,0.0,42180.61,108.0299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.25,1120.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1429,1,0.0,0.0,0.0,0.0,42543.56,108.4207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.25,1126.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1428,1,0.0,0.0,0.0,0.0,42081.88,108.4168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.25,1129.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1427,1,0.0,0.0,0.0,0.0,42434.72,108.3268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.25,1135.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1426,1,0.0,0.0,0.0,0.0,42225.4,108.0947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.25,1136.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5833,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2224000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6084,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425,1,0.0,0.0,0.0,0.0,41994.13,108.1424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.25,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1424,1,0.0,0.0,0.0,0.0,42375.35,108.0419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.25,1131.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1423,1,0.0,0.0,0.0,0.0,42485.18,108.3707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.25,1139.4,0.0,6.8,0.0,0.0,0.0,0.0,0.0
1422,1,0.0,0.0,0.0,0.0,42274.13,108.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.25,1141.5,0.0,0.0,0.0,0.0,0.0,0.0,5.7
1421,1,0.0,0.0,0.0,0.0,42170.6,108.7568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,0.25,1148.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5834,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2267000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6085,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,1,0.0,0.0,0.0,0.0,41415.45,109.0492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.25,1146.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419,1,0.0,0.0,0.0,0.0,41137.15,108.8396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.25,1151.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418,1,0.0,0.0,0.0,0.0,40576.58,109.2908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.25,1158.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1417,1,0.0,0.0,0.0,0.0,41215.57,109.5424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.25,1152.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,1,0.0,0.0,0.0,0.0,40786.95,109.9262,53.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.25,1162.3,0.0,0.0,0.0,0.0,48.2,0.0,0.0
5835,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2251000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,1,0.0,0.0,0.0,0.0,41410.7,110.0472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.25,1164.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,1,0.0,0.0,0.0,0.0,41075.5,109.9703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.25,1168.9,0.0,0.0,0.0,0.0,0.0,90.9,0.0
1413,1,0.0,0.0,0.0,0.0,40947.86,109.7531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.25,1166.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,1,0.0,0.0,0.0,0.0,40845.7,110.5336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.25,1157.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,1,0.0,0.0,0.0,0.0,40762.48,109.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.25,1166.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,1,0.0,0.0,0.0,42.86333333,0.0,0.0,0.0,0.0,225666.0,142138.0,76.8645,12394.0,238.028,91.9,44138.05527,2260000.0,1132.0,521.0,5.1,0.0,0.0,63465.0,627.7,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6087,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,1,0.0,0.0,0.0,0.0,41039.87,110.0753,53.8,52.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.25,1169.4,0.0,0.0,0.0,0.0,47.8,0.0,0.0
1409,1,0.0,0.0,0.0,0.0,40855.79,110.1427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.25,1165.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1408,1,0.0,0.0,0.0,0.0,40899.95,110.7312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.25,1169.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,1,0.0,0.0,0.0,0.0,40805.88,110.7211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.25,1172.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,1,0.0,0.0,0.0,0.0,40910.86,110.3671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.25,1170.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5836,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2247000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6088,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,1,0.0,0.0,0.0,0.0,40971.89,110.1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.25,1164.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,1,0.0,0.0,0.0,0.0,42161.78,111.5722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.25,1165.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403,1,0.0,0.0,0.0,0.0,42462.75,111.9153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.25,1170.4,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1402,1,0.0,0.0,0.0,0.0,42238.87,112.2272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.25,1190.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2830,1,0.0,0.0,0.0,0.0,0.0,112.1593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5837,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2256000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6089,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,1,0.0,0.0,0.0,0.0,42538.53,112.4413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.25,1174.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,1,0.0,0.0,0.0,0.0,42558.72,112.5222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.25,1182.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,1,0.0,0.0,0.0,0.0,42709.65,112.8402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.25,1184.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,1,0.0,0.0,0.0,0.0,43553.73,113.0839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.25,1185.1,0.0,0.0,0.0,0.0,0.0,0.0,8.3
1397,1,0.0,0.0,0.0,0.0,44193.75,113.8169,52.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.25,1185.1,0.0,0.0,0.0,0.0,47.1,0.0,0.0
5838,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2252000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6090,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,1,0.0,0.0,0.0,0.0,44718.68,114.5104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.25,1192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395,1,0.0,0.0,0.0,0.0,43742.27,114.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.25,1198.1,0.0,0.0,0.0,0.0,0.0,101.5,0.0
1394,1,0.0,0.0,0.0,0.0,43431.21,114.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.25,1194.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,1,0.0,0.0,0.0,0.0,42684.67,113.7009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.25,1188.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1392,1,0.0,0.0,0.0,0.0,42682.97,113.5508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.25,1184.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5839,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2253000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6091,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,1,0.0,0.0,0.0,0.0,43081.64,113.4779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.25,1176.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,1,0.0,0.0,0.0,45.48136364,43171.33,113.7492,53.0,51.1,220050.0,142271.0,76.5609,12392.8,237.50599999999997,87.2,45724.951239999995,0.0,1215.0,458.0,5.0,1.47,0.0,63285.0,636.5,0.25,1183.0,0.0,0.0,0.0,0.0,47.3,0.0,0.0
1390,1,0.0,0.0,0.0,0.0,43407.79,113.9914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.25,1175.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,1,0.0,0.0,0.0,0.0,43345.86,113.7531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.25,1178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388,1,0.0,0.0,0.0,0.0,43101.69,114.1594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.25,1187.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5840,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6092,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387,1,0.0,0.0,0.0,0.0,43471.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,1,0.0,0.0,0.0,0.0,43154.06,114.0856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.25,1202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
